no;SERIAL;TB_00;TB_01;A000;Fragebogen;InAusbildung;Geschlecht;Alter;RP;GruppeLK;GruppeLK_o;Vollzeit;Deputat;SProzent;Mehrarbeit;Mehrarbeit_o;Deputatsnachlass;Deputatsnachlass_o;AZ;AZ_00;AZO_01;AZO_02;AZO_03;AZO_04;AZF_01;AZF_02;AZF_03;AZF_04;LA01;LC01;LC06;LC06_o;LC11_01;LC11_02;LC11_03;LC11_04;LC11_05;LC11_06;LC11_07;LC11_08;LC11_09;LC11_10;LC11_11;LC11_11_o;LC12_01;LC12_02;LC12_03;SA01;SC04;SC09_01;SC09_02;SC09_03;VA02;VA02_o;VC02;VC03_01;VC03_02;VC03_03;VC08_01;VC08_02;VC08_03;VC08_04;VC08_05;VC08_06;VC08_07;VC08_08;VC08_09;VC08_10;VC08_11;VC08_11_o
301;MYQHCRVQG8;1;1;1;1;0;2;55;1;1;;0;20,00;80,00;0;#NULL!;1;2,50;35,00;1,50;16,00;0,00;18,00;0,00;12,00;4,00;0,50;1,50;1;25;1;2,5000;12,0000;7,0000;3,0000;1,0000;1,5000;0,5000;3,0000;1,5000;0,0000;0,0000;#NULL!;;10;20;8;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
302;MZF2L91PWU;1;1;1;1;0;2;54;1;1;;0;13,00;52,00;0;#NULL!;0;#NULL!;30,00;3,00;17,00;0,00;22,00;1,00;3,00;4,00;25,00;14,00;1;25;3;#NULL!;10,0000;8,0000;2,5000;2,0000;1,0000;0,5000;0,0000;2,0000;0,5000;0,5000;1,0000;Verwaltung, z.B. Dokumentation der C-Testungen, Listen;25;10;3;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
303;N4BHD81AZQ;1;1;1;1;0;2;34;1;1;;1;25,00;100,00;0;#NULL!;1;1,00;52,00;7,50;27,00;0,00;22,00;3,00;6,00;8,00;25,00;25,00;1;25;1;1,0000;18,0000;11,0000;5,0000;2,0000;4,0000;0,0000;5,0000;1,0000;0,0000;0,0000;#NULL!;;26;6;6;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
304;N6QHCW1X8R;1;1;1;1;0;2;35;3;1;;0;22,00;88,00;1;1,50;1;1,00;40,00;1,50;25,00;0,00;15,00;0,00;1,00;1,00;10,00;20,00;1;25;1;1,0000;13,5000;15,0000;6,5000;1,0000;1,0000;0,5000;1,5000;0,5000;0,2500;0,2500;0,0000;;30;6;2;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
305;N7BPTTW234;1;0;1;1;0;2;57;1;1;;0;18,00;72,00;1;2,00;1;1,50;38,00;1,00;15,00;0,00;23,00;0,00;10,00;6,00;6,00;20,00;1;25;1;1,5000;12,5000;6,0000;8,0000;1,0000;1,0000;0,0000;2,5000;0,5000;2,0000;0,5000;0,0000;;30;4;4;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
306;N9WC78E53C;1;0;1;1;0;1;41;1;2;;1;27,00;100,00;0;#NULL!;1;1,00;45,00;3,00;9,00;0,00;1,00;0,00;1,00;1,00;8,00;8,00;1;27;1;1,0000;32,0000;6,0000;3,0000;0,5000;0,5000;0,5000;0,5000;0,5000;0,0000;1,0000;0,5000;Betreuung Unterkünfte für Schüler;34;10;5;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
307;NEVD69ZMKS;1;1;1;1;0;1;29;2;1;;1;25,00;100,00;0;#NULL!;1;8,00;58,00;10,00;46,00;0,00;12,00;0,00;10,00;2,00;100,00;30,00;2;25;1;8,0000;11,2500;12,0000;3,0000;1,0000;2,0000;2,0000;17,0000;6,0000;2,0000;0,7500;#NULL!;;20;10;8;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
308;NHBVVGFX2Z;1;0;1;1;0;2;35;1;1;;1;25,00;100,00;1;26,10;0;#NULL!;42,00;4,00;30,00;0,00;12,00;0,00;6,00;3,00;50,00;20,00;1;25;1;2,5000;23,0000;12,0000;2,0000;2,0000;2,0000;0,0000;3,0000;2,0000;0,0000;3,0000;#NULL!;;22;10;6;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
309;NHF5SZCSQB;1;1;1;1;0;2;40;3;1;;0;9,00;36,00;1;0,50;0;#NULL!;14,00;0,50;13,00;0,00;1,00;0,00;0,30;0,00;6,00;2,00;1;25;1;0,5000;6,0000;3,5000;0,1000;0,5000;1,5000;0,2000;0,0000;0,0000;0,0000;0,5000;#NULL!;;27;6;5;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
310;NKHF5CZDMV;1;1;1;1;0;1;47;4;1;;1;25,00;100,00;1;0,50;1;3,00;55,00;2,50;33,00;0,00;17,00;0,00;5,00;5,00;70,00;130,00;1;25;1;3,0000;21,0000;10,0000;10,0000;2,0000;1,0000;1,0000;5,0000;1,0000;1,0000;3,0000;#NULL!;;32;3;3;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
311;NNYQXQTFDD;1;1;1;1;0;2;54;2;1;;1;25,00;100,00;0;#NULL!;0;#NULL!;25,00;2,50;18,75;0,00;6,25;0,00;4,00;4,00;16,00;16,00;1;25;2;#NULL!;18,7500;4,0000;4,0000;4,0000;2,0000;2,0000;0,0000;1,0000;2,0000;0,0000;0,0000;;15;20;3;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
312;NQBHXBB6MB;1;1;1;1;0;2;35;1;1;;1;25,00;100,00;0;#NULL!;1;1,00;36,00;3,00;25,00;0,00;10,00;1,00;6,00;4,00;12,00;10,00;1;25;1;1,0000;18,0000;6,0000;2,5000;0,5000;0,5000;0,0000;1,0000;1,0000;0,0000;0,5000;6,0000;Zeit in der Schule z.B. Pausenaufsicht, im Lehrerzimmer (=Austausch mit Kollegen aber auch manchmal Vorbereitung des Unterrichts,Sortieren von Unterlagen, Anruf von Betrieben), Kopierzeit;21;8;9;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;;
